GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_YAWSNUM_CONF,Number of confirmed yaws cases reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-yaws-reported,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,826015.0,826015,,
NTD_BU_CONF,Number of confirmed cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-buruli-ulcer-reported,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_5,Number of new reported cases of human African trypanosomiasis (T.b. rhodesiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-human-african-trypanosomiasis-%28t-b-rhodesiense%29,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,1.0,1,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2012,2012,2012,AFR,Africa,KEN,Kenya,,,,1977781.0,1977781,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,3222171.0,3222171,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,3325855.0,3325855,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,889429.0,889 429,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,,No PC required,,
NTD_5,Number of new reported cases of human African trypanosomiasis (T.b. rhodesiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-human-african-trypanosomiasis-%28t-b-rhodesiense%29,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,0.0,0,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,,No PC required,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,42790.0,42790,,
NTD_YAWSNUM_CONF,Number of confirmed yaws cases reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-yaws-reported,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2005,2005,2005,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_5,Number of new reported cases of human African trypanosomiasis (T.b. rhodesiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-human-african-trypanosomiasis-%28t-b-rhodesiense%29,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,0.0,0,,
NTD_TSOL4,Practice of backyard pig production,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/taenia-solium-practice-of-backyard-pig-production,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,,Present,,
NTD_BU_END,Status of endemicity of Buruli ulcer,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/buruli-ulcer,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,,Previously endemic (current status unknown),,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,3859708.0,3859708,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,827.0,827,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,798261.0,798261,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,1352084.0,1352084,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_BU_CONF,Number of confirmed cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-buruli-ulcer-reported,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,4109830.0,4109830,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,,No PC required,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,,No PC required,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2003,2003,2003,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_5,Number of new reported cases of human African trypanosomiasis (T.b. rhodesiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-human-african-trypanosomiasis-%28t-b-rhodesiense%29,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,0.0,0,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2009,2009,2009,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_YAWSNUM_CONF,Number of confirmed yaws cases reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-yaws-reported,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,,No PC required,,
NTD_5,Number of new reported cases of human African trypanosomiasis (T.b. rhodesiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-human-african-trypanosomiasis-%28t-b-rhodesiense%29,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,0.0,0,,
NTD_TSOL3,Number of pigs in the country,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/taenia-solium-number-of-pigs-in-the-country,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,649273.0,649273,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_YAWSNUM_CONF,Number of confirmed yaws cases reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-yaws-reported,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,,No data,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,1449668.0,1449668,,
